char_length,word_length,baidu_vertical_types_number,baidu_vertical_results_number,baidu_vertical_results_area_fraction,baidu_total_images_number,baidu_total_images_area_fraction,baidu_rank_by_type_1,baidu_position_y_1,baidu_height_1,baidu_distance_by_type_1,baidu_title_char_length_1,baidu_title_word_length_1,baidu_title_matches_1,baidu_snippet_char_length_1,baidu_snippet_word_length_1,baidu_snippet_matches_1,baidu_vertical_type_1,baidu_images_number_1,baidu_images_area_fraction_1,baidu_is_vertical_1,baidu_is_identical_url_1,baidu_had_image_1,sogou_vertical_types_number,sogou_vertical_results_number,sogou_vertical_results_area_fraction,sogou_total_images_number,sogou_total_images_area_fraction,sogou_rank_by_type_1,sogou_position_y_1,sogou_height_1,sogou_distance_by_type_1,sogou_title_char_length_1,sogou_title_word_length_1,sogou_title_matches_1,sogou_snippet_char_length_1,sogou_snippet_word_length_1,sogou_snippet_matches_1,sogou_vertical_type_1,sogou_images_number_1,sogou_images_area_fraction_1,sogou_is_vertical_1,sogou_is_identical_url_1,sogou_had_image_1,delta_vertical_types_number,delta_vertical_results_number,delta_vertical_results_area_fraction,delta_total_images_number,delta_total_images_area_fraction,delta_position_y_1,delta_height_1,delta_title_char_length_1,delta_title_word_length_1,delta_title_matches_1,delta_snippet_char_length_1,delta_snippet_word_length_1,delta_snippet_matches_1,delta_images_number_1,delta_images_area_fraction_1,delta_is_vertical_1,delta_is_identical_url_1,delta_had_image_1,preference
18,3,1,2,0.228571428571,2,0.0370725928347,1,5.0,85.0,0,32,7,2,220,43,2,organic,0,0.0,0,0,0,3,8,0.849740932642,0,0.0,1,5.0,112.0,0,24,4,1,0,0,0,others,0,0.0,1,1,0,-2,-6,-0.621169504071,2,0.0370725928347,0.0,-27.0,8,3,1,220,43,2,0,0.0,-1,-1,0,baidu
25,5,3,8,0.842446709917,7,0.109431147524,1,5.0,111.0,0,71,15,4,153,42,5,image_text,1,0.15196423189,1,0,1,5,8,0.828300258844,1,0.0141501294219,1,24.0,121.0,0,47,9,4,0,0,0,experience,0,0.0,1,0,0,-2,0,0.0141464510728,6,0.0952810181021,-19.0,-10.0,24,6,0,153,42,5,1,0.15196423189,0,0,1,sogou
24,3,3,8,0.840674789128,7,0.11403441536,1,5.0,109.0,0,91,17,6,232,46,8,image_text,1,0.15475256642,1,0,1,3,8,0.845470692718,3,0.0721007589214,1,5.0,87.0,0,90,18,3,222,52,5,organic,0,0.0,0,0,0,0,0,-0.00479590358919,4,0.0419336564391,0.0,22.0,1,-1,3,10,-6,3,1,0.15475256642,1,0,1,baidu
21,3,1,1,0.12471395881,1,0.0192998051943,1,5.0,85.0,0,81,17,3,213,38,3,organic,0,0.0,0,0,0,3,6,0.678966789668,4,0.0753035893995,1,5.0,90.0,0,88,18,4,0,0,0,image_text,0,0.0,1,0,0,-2,-5,-0.554252830858,-3,-0.0560037842053,0.0,-5.0,-7,-1,-1,213,38,3,0,0.0,-1,0,0,sogou
30,5,3,10,1.0,13,0.192803992295,1,5.0,110.0,0,65,12,5,195,41,7,image_text,1,0.153345724907,1,0,1,3,7,0.785777777778,4,0.0725591919192,1,5.0,206.0,0,49,9,5,0,0,0,video,4,0.39625772286,1,0,1,0,3,0.214222222222,9,0.120244800376,0.0,-96.0,16,3,0,195,41,7,-3,-0.242911997953,0,0,0,sogou
12,2,3,3,0.409136047666,3,0.0683431592237,1,5.0,85.0,0,88,18,4,225,50,6,organic,0,0.0,0,0,0,4,6,0.691762621789,2,0.0322215959417,1,5.0,87.0,0,94,19,4,233,45,4,organic,0,0.0,0,0,0,-1,-3,-0.282626574123,1,0.036121563282,0.0,-2.0,-6,-1,0,-8,5,2,0,0.0,0,0,0,baidu
21,3,3,5,0.543774319066,3,0.0492257677231,1,5.0,111.0,0,78,18,3,167,39,4,image_text,1,0.15196423189,1,0,1,2,4,0.48353909465,0,0.0,1,5.0,178.0,0,74,17,1,0,0,0,forum,0,0.0,1,0,0,1,1,0.0602352244159,3,0.0492257677231,0.0,-67.0,4,1,2,167,39,4,1,0.15196423189,0,0,1,baidu
21,4,3,8,0.859027205276,10,0.160447383825,1,5.0,192.0,0,84,17,4,188,45,11,others,4,0.467791589219,1,1,1,3,9,0.921692169217,2,0.0327436380002,1,5.0,118.0,0,70,13,1,0,0,0,image_text,1,0.154707410615,1,0,1,0,-1,-0.0626649639407,8,0.127703745825,0.0,74.0,14,4,3,188,45,11,3,0.313084178604,0,1,0,sogou
15,3,5,9,0.933852140078,5,0.0740355546555,1,5.0,114.0,0,80,21,2,152,37,2,download,1,0.147965173156,1,0,1,5,10,1.0,0,0.0,1,5.0,118.0,0,80,16,3,0,0,0,download,0,0.0,1,0,0,0,-1,-0.0661478599222,5,0.0740355546555,0.0,-4.0,0,5,-1,152,37,2,1,0.147965173156,0,0,1,baidu
27,4,1,2,0.303278688525,0,0.0,1,5.0,188.0,0,48,10,2,210,53,5,reading,0,0.0,1,0,0,3,3,0.499589153657,1,0.014945842982,1,5.0,178.0,0,45,10,2,0,0,0,reading,0,0.0,1,0,0,-2,-1,-0.196310465132,-1,-0.014945842982,0.0,10.0,3,0,0,210,53,5,0,0.0,0,0,0,baidu
26,5,3,9,0.912866449511,11,0.169293317027,1,5.0,109.0,0,75,19,4,178,39,8,image_text,1,0.15475256642,1,0,1,3,10,1.0,0,0.0,1,5.0,192.0,0,69,15,2,0,0,0,others,0,0.0,1,0,0,0,-1,-0.0871335504886,11,0.169293317027,0.0,-83.0,6,4,2,178,39,8,1,0.15475256642,0,0,1,sogou
22,5,4,7,0.784446322908,7,0.100473875567,1,5.0,85.0,0,64,16,8,222,51,3,organic,0,0.0,0,1,0,4,9,0.923951048951,3,0.0471900826446,1,5.0,128.0,0,82,20,8,0,0,0,others,1,0.120227272727,1,0,1,0,-2,-0.139504726043,4,0.0532837929222,0.0,-43.0,-18,-4,0,222,51,3,-1,-0.120227272727,-1,1,-1,sogou
18,2,4,5,0.63298791019,6,0.100606095627,1,5.0,261.0,0,25,4,2,0,0,0,experience,4,0.317110341979,1,1,1,4,5,0.642563681183,4,0.0652513632629,1,5.0,90.0,0,75,15,5,0,0,0,image_text,0,0.0,1,1,0,0,0,-0.00957577099325,2,0.0353547323641,0.0,171.0,-50,-11,-3,0,0,0,4,0.317110341979,0,0,1,baidu
30,6,3,4,0.485990338164,3,0.0523696639908,1,5.0,189.0,0,83,21,4,103,28,4,forum,1,0.089248834602,1,0,1,2,6,0.639751552795,0,0.0,1,5.0,87.0,0,96,21,4,237,50,8,organic,0,0.0,0,0,0,1,-2,-0.153761214631,3,0.0523696639908,0.0,102.0,-13,0,0,-134,-22,-4,1,0.089248834602,1,0,1,baidu
18,4,5,10,1.0,14,0.166544260052,1,5.0,340.0,0,33,7,4,0,0,0,others,3,0.0922534441286,1,0,1,6,10,1.0,9,0.116301312399,1,5.0,90.0,0,31,7,4,0,0,0,experience,0,0.0,1,1,0,-1,0,0.0,5,0.0502429476531,0.0,250.0,2,0,0,0,0,0,3,0.0922534441286,0,-1,1,sogou
21,3,2,4,0.530818767249,7,0.128488763795,1,5.0,210.0,0,55,10,3,0,0,0,video,4,0.389838909542,1,0,1,4,6,0.708703374778,4,0.0724947521395,1,5.0,118.0,0,89,16,11,0,0,0,others,0,0.0,1,0,0,-2,-2,-0.177884607529,3,0.0559940116557,0.0,92.0,-34,-6,-8,0,0,0,4,0.389838909542,0,0,1,baidu
25,8,2,2,0.258977149075,2,0.0349964200622,1,5.0,129.0,0,77,17,2,98,21,0,others,1,0.11855566122,1,0,1,3,8,0.829076620825,1,0.0178674763351,1,5.0,92.0,0,74,15,2,0,0,0,video,0,0.0,1,0,0,-1,-6,-0.57009947175,1,0.0171289437272,0.0,37.0,3,2,0,98,21,0,1,0.11855566122,0,0,1,sogou
21,4,4,9,0.93628185907,10,0.137911527508,1,5.0,205.0,0,34,8,1,246,52,1,forum,0,0.0,1,0,0,3,8,0.853535353535,0,0.0,1,5.0,90.0,0,74,15,4,0,0,0,image_text,0,0.0,1,1,0,1,1,0.0827465055351,10,0.137911527508,0.0,115.0,-40,-7,-3,246,52,1,0,0.0,0,-1,0,baidu
22,6,5,8,0.868725868726,8,0.12747628138,1,5.0,230.0,0,56,13,7,0,0,0,video,4,0.355939873929,1,0,1,3,8,0.843384338434,2,0.0412044840848,1,5.0,90.0,0,68,13,3,0,0,0,image_text,0,0.0,1,0,0,2,0,0.025341530292,6,0.0862717972949,0.0,140.0,-12,0,4,0,0,0,4,0.355939873929,0,0,1,baidu
12,2,3,6,0.699559471366,8,0.123420074349,1,5.0,188.0,0,32,7,1,221,52,1,reading,0,0.0,1,0,0,4,9,0.920980926431,1,0.0165205185369,1,5.0,178.0,0,26,6,2,0,0,0,reading,0,0.0,1,0,0,-1,-3,-0.221421455065,7,0.106899555813,0.0,10.0,6,1,-1,221,52,1,0,0.0,0,0,0,baidu
27,4,3,7,0.777292576419,3,0.0441957111086,1,5.0,185.0,0,40,7,4,0,0,0,others,0,0.0,1,0,0,5,7,0.779374471682,1,0.0153753938369,1,5.0,87.0,0,40,7,4,240,57,6,organic,0,0.0,0,1,0,-2,0,-0.00208189526295,2,0.0288203172717,0.0,98.0,0,0,0,-240,-57,-6,0,0.0,1,-1,0,sogou
18,5,5,8,0.86410871303,11,0.171933828402,1,5.0,129.0,0,50,12,4,194,48,12,forum,1,0.130759920463,1,0,1,5,6,0.727272727273,1,0.0142547734397,1,5.0,162.0,0,37,9,4,0,0,0,experience,0,0.0,1,0,0,0,2,0.136835985757,10,0.157679054962,0.0,-33.0,13,3,0,194,48,12,1,0.130759920463,0,0,1,baidu
30,6,5,9,0.933176100629,10,0.147462649926,1,5.0,243.0,0,49,9,5,0,0,0,experience,4,0.34059999694,1,0,1,4,8,0.834914611006,1,0.0256753493186,1,5.0,90.0,0,76,14,6,0,0,0,image_text,0,0.0,1,0,0,1,1,0.0982614896232,9,0.121787300608,0.0,153.0,-27,-5,-1,0,0,0,4,0.34059999694,0,0,1,baidu
30,6,1,4,0.46088794926,4,0.07132359298,1,5.0,85.0,0,52,10,6,231,56,6,organic,0,0.0,0,1,0,3,5,0.601283226398,1,0.0166719440047,1,5.0,87.0,0,93,21,4,225,54,9,organic,0,0.0,0,0,0,-2,-1,-0.140395277138,3,0.0546516489754,0.0,-2.0,-41,-11,2,6,2,-3,0,0.0,0,1,0,sogou
18,3,4,10,1.0,7,0.120602338236,1,5.0,102.0,0,50,10,4,0,0,0,others,0,0.0,1,0,0,4,8,0.857726901063,7,0.113176243217,1,5.0,118.0,0,56,11,5,0,0,0,image_text,1,0.154707410615,1,0,1,0,2,0.142273098937,0,0.00742609501896,0.0,-16.0,-6,-1,-1,0,0,0,-1,-0.154707410615,0,0,-1,baidu
18,2,4,8,0.864325618516,7,0.120261558134,1,5.0,210.0,0,52,9,2,0,0,0,video,4,0.389838909542,1,0,1,5,8,0.850899742931,1,0.0155861961517,1,5.0,90.0,0,98,22,4,0,0,0,image_text,0,0.0,1,0,0,-1,0,0.013425875585,6,0.104675361982,0.0,120.0,-46,-13,-2,0,0,0,4,0.389838909542,0,0,1,baidu
15,2,3,7,0.780927835052,5,0.0911994276881,1,5.0,85.0,0,90,17,6,232,43,6,organic,0,0.0,0,0,0,3,9,0.933282208589,1,0.0139486893475,1,5.0,144.0,0,69,15,2,0,0,0,reading,0,0.0,1,0,0,0,-2,-0.152354373537,4,0.0772507383407,0.0,-59.0,21,2,4,232,43,6,0,0.0,-1,0,0,baidu
18,3,2,3,0.501675041876,1,0.0141273280903,1,5.0,365.0,0,50,11,6,0,0,0,others,0,0.0,1,0,0,2,2,0.303303303303,1,0.0182072982073,1,5.0,97.0,0,64,13,7,0,0,0,others,0,0.0,1,0,0,0,1,0.198371738573,0,-0.00407997011703,0.0,268.0,-14,-2,-1,0,0,0,0,0.0,0,0,0,baidu
27,4,3,5,0.633620689655,7,0.11497404179,1,5.0,109.0,0,88,14,7,227,43,17,image_text,1,0.15475256642,1,1,1,6,6,0.69573283859,1,0.0168729971327,1,5.0,112.0,0,88,14,7,0,0,0,others,0,0.0,1,1,0,-3,-1,-0.0621121489348,6,0.0981010446568,0.0,-3.0,0,0,0,227,43,17,1,0.15475256642,0,0,1,baidu
27,5,3,8,0.817561807332,6,0.0893492680732,1,5.0,111.0,0,72,15,5,171,41,5,image_text,1,0.15196423189,1,0,1,2,7,0.828436018957,0,0.0,1,5.0,158.0,0,62,14,5,0,0,0,forum,0,0.0,1,0,0,1,1,-0.0108742116257,6,0.0893492680732,0.0,-47.0,10,1,0,171,41,5,1,0.15196423189,0,0,1,baidu
25,4,4,5,0.615732368897,4,0.0817474135671,1,5.0,109.0,0,87,15,5,222,47,5,image_text,1,0.15475256642,1,0,1,4,10,1.0,4,0.038949722098,1,5.0,134.0,0,45,9,3,0,0,0,video,0,0.0,1,0,0,0,-5,-0.384267631103,0,0.0427976914691,0.0,-25.0,42,6,2,222,47,5,1,0.15475256642,0,0,1,baidu
30,4,4,6,0.668615984405,10,0.140057392552,1,5.0,85.0,0,88,14,6,189,40,5,organic,0,0.0,0,0,0,4,5,0.611953612846,1,0.0162257724434,1,5.0,87.0,0,74,16,4,227,45,8,organic,0,0.0,0,1,0,0,1,0.0566623715598,9,0.123831620109,0.0,-2.0,14,-2,2,-38,-5,-3,0,0.0,0,-1,0,baidu
27,6,3,4,0.442013129103,1,0.01845517477,1,5.0,85.0,0,34,8,6,213,53,17,reading,0,0.0,1,0,0,2,3,0.385469223007,0,0.0,1,5.0,87.0,0,25,6,4,219,58,7,organic,0,0.0,0,0,0,1,1,0.0565439060958,1,0.01845517477,0.0,-2.0,9,2,2,-6,-5,10,0,0.0,1,0,0,sogou
18,4,4,10,1.0,7,0.0980343543723,1,5.0,110.0,0,25,6,3,301,69,5,others,0,0.0,1,0,0,6,8,0.887596899225,6,0.0965586093493,1,5.0,113.0,0,16,4,2,0,0,0,encyclopedia,0,0.0,1,0,0,-2,2,0.112403100775,1,0.00147574502295,0.0,-3.0,9,2,1,301,69,5,0,0.0,0,0,0,sogou
23,3,4,8,0.82893685052,10,0.155708890137,1,5.0,111.0,0,88,19,1,165,38,1,image_text,1,0.15196423189,1,0,1,3,10,1.0,1,0.0158166007905,1,5.0,112.0,0,90,17,1,0,0,0,forum,0,0.0,1,0,0,1,-2,-0.17106314948,9,0.139892289346,0.0,-1.0,-2,2,0,165,38,1,1,0.15196423189,0,0,1,sogou
9,1,6,9,0.947073474471,14,0.153393177073,1,5.0,129.0,0,16,3,1,236,64,2,encyclopedia,1,0.158655370162,1,0,1,4,10,1.0,4,0.0408402849662,1,5.0,145.0,0,25,6,1,106,21,2,others,1,0.0482006269592,1,0,1,2,-1,-0.0529265255293,10,0.112552892107,0.0,-16.0,-9,-3,0,130,43,0,0,0.110454743203,0,0,0,baidu
11,2,3,9,0.924274593064,6,0.074014001689,1,5.0,107.0,0,28,8,2,211,50,1,organic,0,0.0,0,1,0,4,5,0.659090909091,2,0.0285095468795,1,5.0,159.0,0,72,17,2,0,0,0,others,0,0.0,1,1,0,-1,4,0.265183683973,4,0.0455044548096,0.0,-52.0,-44,-9,0,211,50,1,0,0.0,-1,0,0,sogou
30,5,3,10,1.0,11,0.180405747737,1,5.0,210.0,0,64,12,7,0,0,0,video,4,0.389838909542,1,0,1,3,10,1.0,9,0.142155924571,1,5.0,206.0,0,49,9,5,0,0,0,video,4,0.39625772286,1,0,1,0,0,0.0,2,0.0382498231661,0.0,4.0,15,3,2,0,0,0,0,-0.00641881331815,0,0,0,sogou
36,6,2,4,0.475847893114,0,0.0,1,5.0,188.0,0,43,8,6,218,52,16,reading,0,0.0,1,1,0,5,6,0.7,1,0.0156802507837,1,5.0,87.0,0,36,6,6,236,49,4,organic,0,0.0,0,1,0,-3,-2,-0.224152106886,-1,-0.0156802507837,0.0,101.0,7,2,0,-18,3,12,0,0.0,1,0,0,baidu
27,5,2,6,0.668498168498,4,0.0617876547245,1,5.0,149.0,0,70,17,5,161,40,5,others,1,0.113208253287,1,0,1,1,7,0.800331400166,0,0.0,1,5.0,246.0,0,62,14,5,0,0,0,forum,0,0.0,1,0,0,1,-1,-0.131833231668,4,0.0617876547245,0.0,-97.0,8,3,0,161,40,5,1,0.113208253287,0,0,1,baidu
27,5,3,7,0.752457551385,3,0.0452225998385,1,5.0,185.0,0,50,13,2,197,41,2,forum,0,0.0,1,0,0,4,10,1.0,0,0.0,1,5.0,112.0,0,39,8,2,0,0,0,others,0,0.0,1,1,0,-1,-3,-0.247542448615,3,0.0452225998385,0.0,73.0,11,5,0,197,41,2,0,0.0,0,-1,0,sogou
27,3,3,8,0.847396768402,6,0.090851147611,1,5.0,105.0,0,48,7,3,0,0,0,news,0,0.0,1,1,0,3,9,0.925577416595,1,0.0155595302901,1,5.0,178.0,0,48,7,3,0,0,0,news,0,0.0,1,1,0,0,-1,-0.0781806481932,5,0.0752916173209,0.0,-73.0,0,0,0,0,0,0,0,0.0,0,0,0,sogou
12,2,3,8,0.863672814755,1,0.0252501915378,1,5.0,131.0,0,78,13,1,0,0,0,forum,0,0.0,1,0,0,3,9,0.920909090909,1,0.0165355371901,1,5.0,90.0,0,65,12,4,0,0,0,image_text,0,0.0,1,0,0,0,-1,-0.0572362761537,0,0.00871465434767,0.0,41.0,13,1,-3,0,0,0,0,0.0,0,0,0,baidu
15,3,5,8,0.852686308492,9,0.147043095617,1,5.0,154.0,0,34,7,3,0,0,0,image,3,0.397938492734,1,0,1,5,8,0.861022364217,2,0.0346703456288,1,5.0,90.0,0,71,16,4,0,0,0,image_text,0,0.0,1,0,0,0,0,-0.00833605572505,7,0.112372749988,0.0,64.0,-37,-9,-1,0,0,0,3,0.397938492734,0,0,1,baidu
17,4,3,3,0.427333974976,5,0.0950281046617,1,5.0,210.0,0,51,11,4,0,0,0,video,4,0.389838909542,1,0,1,4,4,0.576642335766,1,0.0147518985475,1,5.0,90.0,0,26,6,4,0,0,0,image_text,0,0.0,1,1,0,-1,-1,-0.14930836079,4,0.0802762061142,0.0,120.0,25,5,0,0,0,0,4,0.389838909542,0,-1,1,baidu
27,5,2,8,0.836223506744,7,0.113753572426,1,5.0,109.0,0,80,18,4,234,53,7,image_text,1,0.15475256642,1,0,1,5,8,0.845195729537,1,0.0161824652216,1,5.0,87.0,0,93,21,4,224,59,5,organic,0,0.0,0,0,0,-3,0,-0.00897222279363,6,0.0975711072046,0.0,22.0,-13,-3,0,10,-6,2,1,0.15475256642,1,0,1,baidu
21,4,4,9,0.925241864556,6,0.0921782686454,1,5.0,120.0,0,63,9,3,148,25,6,download,1,0.170554522924,1,0,1,5,9,0.930566640064,6,0.0888688964667,1,5.0,118.0,0,85,19,3,0,0,0,image_text,1,0.154707410615,1,0,1,-1,0,-0.005324775508,0,0.00330937217873,0.0,2.0,-22,-10,0,148,25,6,0,0.0158471123095,0,0,0,baidu
9,2,4,6,0.715956558062,3,0.050918808794,1,5.0,150.0,0,16,4,2,371,81,4,encyclopedia,1,0.181425030979,1,0,1,3,9,0.941176470588,10,0.13057428505,1,5.0,351.0,0,28,6,2,525,118,4,others,1,0.00699300699301,1,0,1,1,-3,-0.225219912526,-7,-0.079655476256,0.0,-201.0,-12,-2,0,-154,-37,0,0,0.174432023986,0,0,0,sogou
9,2,5,10,1.0,17,0.210437362986,1,5.0,250.0,0,30,6,2,0,0,0,others,2,0.0836431226766,1,0,1,5,10,1.0,7,0.090869457518,1,5.0,112.0,0,94,21,6,0,0,0,image_text,0,0.0,1,0,0,0,0,0.0,10,0.119567905468,0.0,138.0,-64,-15,-4,0,0,0,2,0.0836431226766,0,0,1,baidu
26,6,2,7,0.778837814397,10,0.168143875521,1,5.0,210.0,0,54,12,5,0,0,0,video,4,0.389838909542,1,0,1,2,7,0.760989010989,4,0.0747519147519,1,38.0,206.0,0,45,10,5,0,0,0,video,4,0.39625772286,1,0,1,0,0,0.0178488034082,6,0.0933919607692,-33.0,4.0,9,2,0,0,0,0,0,-0.00641881331815,0,0,0,sogou
18,2,3,9,0.932486100079,9,0.178725075368,1,5.0,208.0,0,68,17,1,0,0,0,others,1,0.111407992565,1,0,1,3,3,0.513966480447,2,0.100071102082,1,5.0,87.0,0,90,17,3,208,39,3,organic,0,0.0,0,1,0,0,6,0.418519619633,7,0.0786539732859,0.0,121.0,-22,0,-2,-208,-39,-3,1,0.111407992565,1,-1,1,sogou
23,6,3,4,0.491017964072,3,0.0505030830532,1,5.0,85.0,0,67,15,9,229,53,13,organic,0,0.0,0,1,0,2,4,0.4375,0,0.0,1,5.0,87.0,0,67,15,9,235,48,15,organic,0,0.0,0,1,0,1,0,0.0535179640719,3,0.0505030830532,0.0,-2.0,0,0,0,-6,5,-2,0,0.0,0,0,0,sogou
21,3,4,5,0.600188146754,2,0.0330061165181,1,5.0,188.0,0,34,6,3,225,50,9,reading,0,0.0,1,0,0,4,7,0.798908098271,1,0.0165505831748,1,5.0,112.0,0,28,5,3,0,0,0,reading,0,0.0,1,0,0,0,-2,-0.198719951517,1,0.0164555333433,0.0,76.0,6,1,0,225,50,9,0,0.0,0,0,0,baidu
9,1,5,10,1.0,4,0.0644924065066,1,5.0,110.0,0,19,4,1,289,60,3,others,0,0.0,1,0,0,4,8,0.854149203688,2,0.0720871751886,1,5.0,113.0,0,16,3,1,0,0,0,encyclopedia,0,0.0,1,0,0,1,2,0.145850796312,2,-0.00759476868201,0.0,-3.0,3,1,0,289,60,3,0,0.0,0,0,0,sogou
12,2,2,9,0.925044091711,6,0.089248834602,1,5.0,109.0,0,43,7,1,192,38,3,image_text,1,0.15475256642,1,0,1,4,7,0.77519379845,1,0.0156667449691,1,5.0,132.0,0,87,19,5,0,0,0,others,0,0.0,1,0,0,-2,2,0.149850293261,5,0.0735820896329,0.0,-23.0,-44,-12,-4,192,38,3,1,0.15475256642,0,0,1,sogou
36,5,3,9,0.928989139515,10,0.167975701335,1,5.0,120.0,0,82,14,3,117,29,3,video,1,0.170554522924,1,0,1,4,9,0.921124206709,1,0.0164905629276,1,5.0,92.0,0,90,17,3,0,0,0,video,0,0.0,1,0,0,-1,0,0.00786493280648,9,0.151485138408,0.0,28.0,-8,-3,0,117,29,3,1,0.170554522924,0,0,1,baidu
27,4,2,8,0.838556505223,7,0.112133151167,1,5.0,85.0,0,37,7,2,229,54,3,organic,0,0.0,0,0,0,2,6,0.636743215031,0,0.0,1,5.0,138.0,0,62,13,4,0,0,0,forum,0,0.0,1,0,0,0,2,0.201813290192,7,0.112133151167,0.0,-53.0,-25,-6,-2,229,54,3,0,0.0,-1,0,0,baidu
9,2,3,6,0.699472759227,3,0.0444675652191,1,5.0,85.0,0,38,9,2,234,48,3,others,0,0.0,1,0,0,3,5,0.628205128205,2,0.0286993006993,1,5.0,132.0,0,32,9,2,0,0,0,others,0,0.0,1,0,0,0,1,0.0712676310216,1,0.0157682645198,0.0,-47.0,6,0,0,234,48,3,0,0.0,0,0,0,baidu
12,2,5,8,0.852307692308,9,0.135809265084,1,5.0,85.0,0,82,19,2,228,48,1,organic,0,0.0,0,1,0,5,10,1.0,5,0.0741040696497,1,5.0,90.0,0,82,19,2,0,0,0,image_text,0,0.0,1,1,0,0,-2,-0.147692307692,4,0.0617051954346,0.0,-5.0,0,0,0,228,48,1,0,0.0,-1,0,0,baidu
30,5,2,7,0.758064516129,1,0.0160038232825,1,5.0,85.0,0,64,13,4,211,34,4,organic,0,0.0,0,0,0,3,7,0.778813559322,2,0.0728813559322,1,5.0,179.0,0,90,18,7,0,0,0,others,1,0.240223463687,1,0,1,-1,0,-0.020749043193,-1,-0.0568775326497,0.0,-94.0,-26,-5,-3,211,34,4,-1,-0.240223463687,-1,0,-1,sogou
17,4,4,10,1.0,13,0.206291983258,1,5.0,114.0,0,52,11,6,172,37,3,download,1,0.147965173156,1,1,1,5,8,0.857493857494,1,0.0148968803514,1,5.0,118.0,0,52,11,6,0,0,0,others,0,0.0,1,1,0,-1,2,0.142506142506,12,0.191395102906,0.0,-4.0,0,0,0,172,37,3,1,0.147965173156,0,0,1,sogou
25,7,5,8,0.872372372372,10,0.149262645545,1,5.0,210.0,0,59,15,7,0,0,0,video,4,0.389838909542,1,0,1,4,10,1.0,7,0.0874928098037,1,5.0,118.0,0,85,24,12,0,0,0,others,0,0.0,1,1,0,1,-2,-0.127627627628,3,0.0617698357415,0.0,92.0,-26,-9,-5,0,0,0,4,0.389838909542,0,-1,1,baidu
18,3,4,8,0.929693961952,5,0.139010088524,1,5.0,125.0,0,24,4,3,0,0,0,others,0,0.0,1,0,0,5,5,0.671577655003,3,0.0856788883308,1,5.0,107.0,0,52,8,4,125,24,4,organic,0,0.0,0,0,0,-1,3,0.258116306949,2,0.0533312001936,0.0,18.0,-28,-4,-1,-125,-24,-4,0,0.0,1,0,0,baidu
9,2,6,10,1.0,18,0.227957557167,1,5.0,169.0,0,16,4,2,368,82,4,encyclopedia,1,0.186313543477,1,0,1,5,10,1.0,19,0.192237597302,1,13.0,180.0,0,16,4,2,0,0,0,encyclopedia,1,0.12879889235,1,0,1,1,0,0.0,-1,0.0357199598654,-8.0,-11.0,0,0,0,368,82,4,0,0.0575146511265,0,0,0,sogou
12,2,5,5,0.586575875486,4,0.068335671821,1,5.0,109.0,0,74,14,3,231,45,3,image_text,1,0.15475256642,1,1,1,4,6,0.672007540057,1,0.00769257133065,1,5.0,87.0,0,74,14,3,239,46,3,organic,0,0.0,0,1,0,1,-1,-0.0854316645702,3,0.0606431004903,0.0,22.0,0,0,0,-8,-1,0,1,0.15475256642,1,0,1,sogou
18,3,3,5,0.57051961824,3,0.0646339492327,1,5.0,85.0,0,52,9,0,219,40,2,others,0,0.0,1,0,0,4,4,0.55,2,0.0749905956113,1,5.0,87.0,0,54,8,0,141,23,0,organic,0,0.0,0,0,0,-1,1,0.0205196182397,1,-0.0103566463786,0.0,-2.0,-2,1,0,78,17,2,0,0.0,1,0,0,sogou
27,5,2,6,0.6872125115,8,0.140696230887,1,5.0,210.0,0,61,12,5,0,0,0,video,4,0.389838909542,1,0,1,4,8,0.831884057971,0,0.0,1,5.0,118.0,0,73,14,4,0,0,0,video,0,0.0,1,0,0,-2,-2,-0.144671546471,8,0.140696230887,0.0,92.0,-12,-2,1,0,0,0,4,0.389838909542,0,0,1,baidu
14,3,2,5,0.545454545455,4,0.07132359298,1,5.0,86.0,0,90,19,3,183,34,1,organic,0,0.0,0,0,0,4,9,0.934378060725,1,0.0178149764046,1,5.0,67.0,0,93,19,3,48,7,1,organic,0,0.0,0,0,0,-2,-4,-0.38892351527,3,0.0535086165754,0.0,19.0,-3,0,0,135,27,0,0,0.0,0,0,0,sogou
18,3,2,3,0.337416481069,2,0.0375679949661,1,5.0,85.0,0,78,16,7,225,46,7,organic,0,0.0,0,1,0,2,7,0.772251308901,6,0.0848056481041,1,5.0,128.0,0,82,18,5,0,0,0,others,1,0.120227272727,1,0,1,0,-4,-0.434834827831,-4,-0.047237653138,0.0,-43.0,-4,-2,2,225,46,7,-1,-0.120227272727,-1,1,-1,sogou
24,5,3,6,0.686057248384,5,0.0811991336196,1,5.0,109.0,0,83,18,3,207,53,6,image_text,1,0.15475256642,1,1,1,5,10,1.0,5,0.0804336678632,1,5.0,90.0,0,40,9,5,0,0,0,experience,0,0.0,1,1,0,-2,-4,-0.313942751616,0,0.000765465756449,0.0,19.0,43,9,-2,207,53,6,1,0.15475256642,0,0,1,sogou
15,2,2,5,0.592911877395,4,0.0646284664359,1,5.0,188.0,0,22,5,1,222,54,2,reading,0,0.0,1,0,0,3,3,0.381951731375,1,0.0190861394639,1,5.0,87.0,0,94,18,1,240,44,2,organic,0,0.0,0,0,0,-1,2,0.21096014602,3,0.045542326972,0.0,101.0,-72,-13,0,-18,10,0,0,0.0,1,0,0,baidu
