baidu_reciprocal_of_the_rank_of_the_first_identical_url,baidu_average_of_reciprocal_of_the_rank_of_the_identical_urls,baidu_fraction_of_identical_urls_first_screen,baidu_had_identical_url_first_screen,sogou_reciprocal_of_the_rank_of_the_first_identical_url,sogou_average_of_reciprocal_of_the_rank_of_the_identical_urls,sogou_fraction_of_identical_urls_first_screen,sogou_had_identical_url_first_screen,delta_reciprocal_of_the_rank_of_the_first_identical_url,delta_average_of_reciprocal_of_the_rank_of_the_identical_urls,delta_fraction_of_identical_urls_first_screen,delta_had_identical_url_first_screen,char_length,word_length,baidu_reciprocal_of_the_rank_of_the_first_vertical_result,baidu_position_y_of_the_first_vertical_result,baidu_height_of_the_first_vertical_result,baidu_reciprocal_of_the_rank_of_the_first_result_with_image,baidu_position_y_of_the_first_result_with_image,baidu_height_of_the_first_result_with_image,baidu_fraction_of_vertical_results_first_screen,baidu_area_fraction_of_vertical_result_first_screen,baidu_fraction_of_results_with_images_first_screen,baidu_area_fraction_of_results_with_images_first_screen,baidu_number_of_images_first_screen,baidu_area_fraction_of_images_first_screen,baidu_number_of_vertical_types_first_screen,baidu_had_encyclopedia_first_screen,baidu_had_gps_map_first_screen,baidu_had_forum_first_screen,baidu_had_experience_first_screen,sogou_reciprocal_of_the_rank_of_the_first_vertical_result,sogou_position_y_of_the_first_vertical_result,sogou_height_of_the_first_vertical_result,sogou_reciprocal_of_the_rank_of_the_first_result_with_image,sogou_position_y_of_the_first_result_with_image,sogou_height_of_the_first_result_with_image,sogou_fraction_of_vertical_results_first_screen,sogou_area_fraction_of_vertical_result_first_screen,sogou_fraction_of_results_with_images_first_screen,sogou_area_fraction_of_results_with_images_first_screen,sogou_number_of_images_first_screen,sogou_area_fraction_of_images_first_screen,sogou_number_of_vertical_types_first_screen,sogou_had_encyclopedia_first_screen,sogou_had_gps_map_first_screen,sogou_had_forum_first_screen,sogou_had_experience_first_screen,delta_reciprocal_of_the_rank_of_the_first_vertical_result,delta_position_y_of_the_first_vertical_result,delta_height_of_the_first_vertical_result,delta_reciprocal_of_the_rank_of_the_first_result_with_image,delta_position_y_of_the_first_result_with_image,delta_height_of_the_first_result_with_image,delta_fraction_of_vertical_results_first_screen,delta_area_fraction_of_vertical_result_first_screen,delta_fraction_of_results_with_images_first_screen,delta_area_fraction_of_results_with_images_first_screen,delta_number_of_images_first_screen,delta_area_fraction_of_images_first_screen,delta_number_of_vertical_types_first_screen,delta_had_encyclopedia_first_screen,delta_had_gps_map_first_screen,delta_had_forum_first_screen,delta_had_experience_first_screen,preference
0.25,0.25,0.25,1,0.166666666667,0.166666666667,0.0,0,0.0833333333333,0.0833333333333,0.25,1,27,5,1.0,5.0,202.0,0.2,562.0,109.0,0.25,0.403193612774,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,5.0,112.0,0,-1,0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,0,0.0,0.0,90.0,0.2,563.0,109.0,-0.75,-0.596806387226,0.0,0.0,0.0,0.0,-1,0,0,-1,0,tie
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9,2,0.5,104.0,185.0,0.166666666667,725.0,129.0,0.5,0.645756457565,0.0,0.0,0.0,0.0,2,0,0,1,0,1.0,5.0,134.0,0,-1,0,0.6,0.688172043011,0.0,0.0,0.0,0.0,2,0,0,1,0,-0.5,99.0,51.0,0.166666666667,726.0,129.0,-0.1,-0.0424155854462,0.0,0.0,0.0,0.0,0,0,0,0,0,different
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,22,4,1.0,5.0,110.0,1.0,5.0,110.0,0.6,0.693140794224,0.4,0.395306859206,2.0,0.060895414223,2,0,0,1,0,0.5,105.0,112.0,0.333333333333,229.0,118.0,0.6,0.662790697674,0.2,0.228682170543,1.0,0.0352501761804,3,0,0,1,0,0.5,-100.0,-2.0,0.666666666667,-224.0,-8.0,0.0,0.0303500965494,0.2,0.166624688663,1.0,0.0256452380426,-1,0,0,0,0,tie
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,18,5,1.0,5.0,110.0,1.0,5.0,110.0,1.0,1.0,0.4,0.40782122905,2.0,0.0628232020103,3,0,0,1,0,0.333333333333,205.0,90.0,0.2,409.0,228.0,0.6,0.701030927835,0.2,0.39175257732,1.0,0.0312527335208,2,0,0,0,0,0.666666666667,-200.0,20.0,0.8,-404.0,-118.0,0.4,0.298969072165,0.2,0.0160686517307,1.0,0.0315704684896,1,0,0,1,0,tie
0.5,0.375,0.5,1,1.0,0.5625,0.166666666667,1,-0.5,-0.1875,0.333333333333,0,23,6,0.5,104.0,109.0,0.5,104.0,109.0,0.75,0.831349206349,0.25,0.21626984127,1.0,0.0334683129757,2,0,0,1,0,1.0,5.0,90.0,0,-1,0,0.5,0.531418312388,0.0,0.0,0.0,0.0,2,0,0,1,0,-0.5,99.0,19.0,0.5,105.0,109.0,0.25,0.299930893961,0.25,0.21626984127,1.0,0.0334683129757,0,0,0,0,0,tie
1.0,0.625,0.4,1,0.5,0.35,0.333333333333,1,0.5,0.275,0.0666666666667,0,12,2,0.333333333333,203.0,165.0,0.166666666667,580.0,129.0,0.2,0.326732673267,0.0,0.0,0.0,0.0,1,0,0,1,0,0.333333333333,205.0,113.0,0,-1,0,0.166666666667,0.206204379562,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,-2.0,52.0,0.166666666667,581.0,129.0,0.0333333333333,0.120528293705,0.0,0.0,0.0,0.0,0,0,0,1,0,tie
0.2,0.15,0.0,0,1.0,0.5625,0.2,1,-0.8,-0.4125,-0.2,-1,21,3,1.0,5.0,192.0,1.0,5.0,192.0,1.0,1.0,1.0,1.0,10.0,0.379898777265,3,0,0,0,1,1.0,5.0,90.0,0.333333333333,207.0,206.0,0.8,0.852791878173,0.2,0.348561759729,4.0,0.138120289186,2,0,0,0,0,0.0,0.0,102.0,0.666666666667,-202.0,-14.0,0.2,0.147208121827,0.8,0.651438240271,6.0,0.241778488079,1,0,0,0,1,tie
0.2,0.2,0.0,0,0.5,0.5,0.5,1,-0.3,-0.3,-0.5,-1,18,3,1.0,5.0,370.0,0.333333333333,488.0,109.0,0.666666666667,0.849290780142,0.333333333333,0.193262411348,1.0,0.0299078541485,2,0,0,0,0,1.0,5.0,408.0,0.25,789.0,118.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,-38.0,0.0833333333333,-301.0,-9.0,-0.333333333333,-0.150709219858,0.333333333333,0.193262411348,1.0,0.0299078541485,1,0,0,0,0,tie
0.25,0.208333333333,0.25,1,1.0,0.625,0.5,1,-0.75,-0.416666666667,-0.25,0,27,4,1.0,5.0,89.0,0.5,108.0,109.0,1.0,1.0,0.75,0.823061630219,6.0,0.231614033272,3,0,0,0,1,1.0,5.0,162.0,0.142857142857,851.0,228.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,0,1,1,0.0,0.0,-73.0,0.357142857143,-743.0,-119.0,0.0,0.0,0.75,0.823061630219,6.0,0.231614033272,0,0,0,-1,0,different
0.5,0.5,0.5,1,1.0,1.0,0.25,1,-0.5,-0.5,0.25,0,18,4,1.0,5.0,340.0,1.0,5.0,340.0,1.0,1.0,1.0,1.0,7.0,0.195766672831,2,0,0,0,1,1.0,5.0,90.0,0.5,107.0,132.0,1.0,1.0,0.75,0.841827768014,3.0,0.0987761623263,3,0,0,0,1,0.0,0.0,250.0,0.5,-102.0,208.0,0.0,0.0,0.25,0.158172231986,4.0,0.0969905105043,-1,0,0,0,0,tie
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9,1,1.0,5.0,129.0,1.0,5.0,129.0,1.0,1.0,1.0,1.0,4.0,0.216277217207,3,1,0,0,0,1.0,5.0,113.0,0.5,130.0,421.0,1.0,1.0,0.5,0.788389513109,5.0,0.0174327545114,2,1,0,0,0,0.0,0.0,16.0,0.5,-125.0,-292.0,0.0,0.0,0.5,0.211610486891,-1.0,0.198844462695,1,0,0,0,0,different
0.142857142857,0.142857142857,0.0,0,0.25,0.25,0.2,1,-0.107142857143,-0.107142857143,-0.2,-1,12,2,0.5,104.0,125.0,0.25,346.0,203.0,0.75,0.830677290837,0.25,0.40438247012,1.0,0.166864141945,3,1,1,1,0,0.5,105.0,90.0,0.166666666667,621.0,228.0,0.4,0.528028933092,0.0,0.0,0.0,0.0,2,1,0,1,0,0.0,-1.0,35.0,0.0833333333333,-275.0,-25.0,0.35,0.302648357744,0.25,0.40438247012,1.0,0.166864141945,1,0,1,0,0,different
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14,4,0.5,104.0,145.0,0.25,382.0,110.0,0.6,0.679245283019,0.2,0.207547169811,1.0,0.0318264712071,2,0,0,1,0,1.0,5.0,200.0,0,-1,0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,0,1,0,-0.5,99.0,-55.0,0.25,383.0,110.0,-0.4,-0.320754716981,0.2,0.207547169811,1.0,0.0318264712071,-1,0,0,0,0,tie
0.5,0.333333333333,0.25,1,0.5,0.305555555556,0.25,1,0.0,0.0277777777778,0.0,0,12,2,1.0,5.0,233.0,1.0,5.0,233.0,1.0,1.0,1.0,1.0,4.0,0.102094555294,3,0,0,0,0,1.0,5.0,231.0,1.0,5.0,231.0,0.75,0.879061371841,0.75,0.879061371841,5.0,0.165766327535,2,0,0,0,0,0.0,0.0,2.0,0.0,0.0,2.0,0.25,0.120938628159,0.25,0.120938628159,-1.0,-0.063671772241,1,0,0,0,0,tie
1.0,1.0,0.25,1,0.5,0.5,0.25,1,0.5,0.5,0.0,0,24,4,1.0,5.0,243.0,1.0,5.0,243.0,0.75,0.854948805461,0.75,0.854948805461,6.0,0.198808632655,2,0,0,1,1,1.0,5.0,133.0,1.0,5.0,133.0,0.75,0.842960288809,0.75,0.842960288809,5.0,0.180177223499,3,1,0,0,1,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0119885166521,0.0,0.0119885166521,1.0,0.0186314091569,-1,-1,0,1,0,different
0.5,0.35,0.4,1,0.5,0.3,0.25,1,0.0,0.05,0.15,0,15,3,1.0,5.0,129.0,1.0,5.0,129.0,0.4,0.478527607362,0.2,0.263803680982,1.0,0.0418538706563,2,1,0,1,0,1.0,5.0,113.0,0.2,502.0,228.0,0.75,0.805803571429,0.0,0.0,0.0,0.0,3,1,0,1,0,0.0,0.0,16.0,0.8,-497.0,-99.0,-0.35,-0.327275964067,0.2,0.263803680982,1.0,0.0418538706563,-1,0,0,0,0,tie
0.25,0.25,0.0,0,0.1,0.1,0.0,0,0.15,0.15,0.0,0,15,3,1.0,5.0,305.0,1.0,5.0,305.0,1.0,1.0,1.0,1.0,4.0,0.151664085959,3,0,0,0,0,1.0,13.0,340.0,1.0,13.0,340.0,1.0,1.0,1.0,1.0,2.0,0.0314003050092,1,0,0,0,0,0.0,-8.0,-35.0,0.0,-8.0,-35.0,0.0,0.0,0.0,0.0,2.0,0.12026378095,2,0,0,0,0,tie
1.0,0.583333333333,0.333333333333,1,0.5,0.3,0.2,1,0.5,0.283333333333,0.133333333333,0,30,6,0.166666666667,500.0,109.0,0.166666666667,500.0,109.0,0.166666666667,0.204119850187,0.166666666667,0.204119850187,1.0,0.0315880706737,1,0,0,0,0,0.5,105.0,90.0,0.166666666667,509.0,228.0,0.4,0.408163265306,0.0,0.0,0.0,0.0,1,0,0,0,0,-0.333333333333,395.0,19.0,0.0,-9.0,-119.0,-0.233333333333,-0.204043415119,0.166666666667,0.204119850187,1.0,0.0315880706737,0,0,0,0,0,tie
0.2,0.183333333333,0.0,0,0.5,0.305555555556,0.333333333333,1,-0.3,-0.122222222222,-0.333333333333,-1,21,4,1.0,5.0,209.0,1.0,5.0,209.0,1.0,1.0,0.666666666667,0.809421841542,2.0,0.144961511825,2,1,0,0,0,1.0,5.0,244.0,0,-1,0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,-35.0,1.0,6.0,209.0,0.0,0.0,0.666666666667,0.809421841542,2.0,0.144961511825,1,1,0,0,0,tie
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,27,5,1.0,5.0,111.0,1.0,5.0,111.0,0.6,0.660317460317,0.4,0.366666666667,2.0,0.0592612261757,3,0,0,1,0,1.0,5.0,158.0,0,-1,0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,-47.0,1.0,6.0,111.0,-0.4,-0.339682539683,0.4,0.366666666667,2.0,0.0592612261757,2,0,0,0,0,tie
0.333333333333,0.333333333333,0.0,0,0.142857142857,0.142857142857,0.0,0,0.190476190476,0.190476190476,0.0,0,9,2,1.0,5.0,340.0,1.0,5.0,340.0,1.0,1.0,1.0,1.0,4.0,0.110517513336,2,1,0,0,0,1.0,5.0,112.0,0.5,129.0,200.0,1.0,1.0,0.666666666667,0.787476280835,4.0,0.254835259617,3,0,0,0,0,0.0,0.0,228.0,0.5,-124.0,140.0,0.0,0.0,0.333333333333,0.212523719165,0.0,-0.144317746281,-1,1,0,0,0,tie
0.25,0.208333333333,0.333333333333,1,1.0,0.571428571429,0.166666666667,1,-0.75,-0.363095238095,0.166666666667,0,27,5,0.142857142857,599.0,105.0,0,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.5,105.0,112.0,0,-1,0,0.333333333333,0.391608391608,0.0,0.0,0.0,0.0,2,0,0,1,0,-0.357142857143,494.0,-7.0,0,0,0,-0.333333333333,-0.391608391608,0.0,0.0,0.0,0.0,-2,0,0,-1,0,tie
0.5,0.305555555556,0.5,1,1.0,0.566666666667,0.5,1,-0.5,-0.261111111111,0.0,0,15,3,1.0,5.0,169.0,1.0,5.0,169.0,1.0,1.0,0.75,0.823529411765,6.0,0.185913888154,3,0,0,1,1,1.0,5.0,90.0,0.166666666667,511.0,140.0,0.666666666667,0.702054794521,0.166666666667,0.239726027397,1.0,0.0311457036115,3,0,0,0,1,0.0,0.0,79.0,0.833333333333,-506.0,29.0,0.333333333333,0.297945205479,0.583333333333,0.583803384367,5.0,0.154768184542,0,0,0,1,0,different
0.2,0.2,0.0,0,0.333333333333,0.333333333333,0.2,1,-0.133333333333,-0.133333333333,-0.2,-1,9,1,1.0,5.0,210.0,1.0,5.0,210.0,1.0,1.0,1.0,1.0,8.0,0.294710821131,3,0,0,0,0,1.0,5.0,90.0,0,-1,0,0.6,0.674157303371,0.0,0.0,0.0,0.0,2,0,0,1,0,0.0,0.0,120.0,1.0,6.0,210.0,0.4,0.325842696629,1.0,1.0,8.0,0.294710821131,1,0,0,-1,0,tie
0.2,0.2,0.0,0,0.2,0.2,0.0,0,0.0,0.0,0.0,0,28,8,1.0,5.0,210.0,1.0,5.0,210.0,0.75,0.834307992203,0.75,0.834307992203,6.0,0.225345478525,2,0,0,0,0,1.0,5.0,206.0,1.0,5.0,206.0,1.0,1.0,0.75,0.862804878049,6.0,0.183270509978,3,0,0,0,0,0.0,0.0,4.0,0.0,0.0,4.0,-0.25,-0.165692007797,0.0,-0.0284968858461,0.0,0.0420749685471,-1,0,0,0,0,tie
1.0,0.445833333333,0.8,1,1.0,0.441964285714,0.333333333333,1,0.0,0.00386904761905,0.466666666667,0,18,4,0.5,104.0,109.0,0.5,104.0,109.0,0.8,0.835907335907,0.8,0.835907335907,4.0,0.130255055906,1,0,0,0,0,0.5,105.0,90.0,0,-1,0,0.333333333333,0.354330708661,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,-1.0,19.0,0.5,105.0,109.0,0.466666666667,0.481576627246,0.8,0.835907335907,4.0,0.130255055906,0,0,0,0,0,tie
0.142857142857,0.142857142857,0.0,0,0.333333333333,0.333333333333,0.25,1,-0.190476190476,-0.190476190476,-0.25,-1,25,4,1.0,5.0,109.0,1.0,5.0,109.0,0.8,0.847396768402,0.6,0.622980251346,3.0,0.0973116736633,3,0,0,1,0,1.0,5.0,244.0,0,-1,0,0.75,0.86594761171,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,-135.0,1.0,6.0,109.0,0.05,-0.0185508433082,0.6,0.622980251346,3.0,0.0973116736633,0,0,0,1,0,tie
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,27,5,1.0,5.0,149.0,1.0,5.0,149.0,0.8,0.853195164076,0.6,0.671848013817,3.0,0.0873991178227,2,0,0,1,0,1.0,5.0,246.0,0,-1,0,0.5,0.698961937716,0.0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,-97.0,1.0,6.0,149.0,0.3,0.15423322636,0.6,0.671848013817,3.0,0.0873991178227,1,0,0,0,0,tie
1.0,0.583333333333,0.6,1,0.5,0.319444444444,0.4,1,0.5,0.263888888889,0.2,0,15,2,1.0,5.0,109.0,1.0,5.0,109.0,1.0,1.0,0.8,0.828846153846,4.0,0.129754074921,2,0,0,0,0,1.0,5.0,122.0,0.333333333333,239.0,130.0,0.6,0.691489361702,0.2,0.230496453901,1.0,0.0272856221792,2,0,0,1,0,0.0,0.0,-13.0,0.666666666667,-234.0,-21.0,0.4,0.308510638298,0.6,0.598349699945,3.0,0.102468452742,0,0,0,-1,0,different
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,27,5,1.0,5.0,109.0,1.0,5.0,109.0,0.8,0.835589941973,0.6,0.63249516441,3.0,0.0978802499407,2,0,0,1,0,0.333333333333,205.0,75.0,0.142857142857,653.0,184.0,0.6,0.65130260521,0.0,0.0,0.0,0.0,3,0,0,1,0,0.666666666667,-200.0,34.0,0.857142857143,-648.0,-75.0,0.2,0.184287336762,0.6,0.63249516441,3.0,0.0978802499407,-1,0,0,0,0,tie
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9,2,1.0,5.0,250.0,1.0,5.0,250.0,1.0,1.0,1.0,1.0,4.0,0.123935603549,2,1,0,0,0,1.0,5.0,112.0,0.5,129.0,118.0,1.0,1.0,0.75,0.806228373702,3.0,0.0934004403901,3,1,0,0,0,0.0,0.0,138.0,0.5,-124.0,132.0,0.0,0.0,0.25,0.193771626298,1.0,0.030535163159,-1,0,0,0,0,tie
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,24,4,1.0,5.0,120.0,1.0,5.0,120.0,0.8,0.846292947559,0.8,0.846292947559,4.0,0.135025578628,1,0,0,0,0,1.0,5.0,231.0,1.0,5.0,231.0,1.0,1.0,0.25,0.414721723519,2.0,0.0608976660682,3,0,0,0,0,0.0,0.0,-111.0,0.0,0.0,-111.0,-0.2,-0.153707052441,0.55,0.43157122404,2.0,0.07412791256,-2,0,0,0,0,tie
0.25,0.25,0.2,1,0.111111111111,0.111111111111,0.0,0,0.138888888889,0.138888888889,0.2,1,24,4,0.5,126.0,109.0,0.5,126.0,109.0,0.6,0.626459143969,0.6,0.626459143969,3.0,0.0984515354462,1,0,0,0,0,0.5,105.0,156.0,0,-1,0,0.333333333333,0.428571428571,0.0,0.0,0.0,0.0,2,0,0,1,0,0.0,21.0,-47.0,0.5,127.0,109.0,0.266666666667,0.197887715397,0.6,0.626459143969,3.0,0.0984515354462,-1,0,0,-1,0,tie
1.0,1.0,0.166666666667,1,0.5,0.5,0.2,1,0.5,0.5,-0.0333333333333,0,21,3,0.5,104.0,85.0,0.2,401.0,120.0,0.5,0.532110091743,0.166666666667,0.220183486239,1.0,0.0375532894512,2,0,0,0,0,1.0,5.0,156.0,0,-1,0,0.8,0.849740932642,0.0,0.0,0.0,0.0,2,0,0,0,0,-0.5,99.0,-71.0,0.2,402.0,120.0,-0.3,-0.317630840899,0.166666666667,0.220183486239,1.0,0.0375532894512,0,0,0,0,0,tie
0.333333333333,0.333333333333,0.25,1,0.5,0.5,0.333333333333,1,-0.166666666667,-0.166666666667,-0.0833333333333,0,12,2,1.0,5.0,218.0,1.0,5.0,218.0,1.0,1.0,1.0,1.0,7.0,0.231485922906,3,0,0,0,0,1.0,5.0,90.0,0,-1,0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,0,1,1,0.0,0.0,128.0,1.0,6.0,218.0,0.0,0.0,1.0,1.0,7.0,0.231485922906,0,0,0,-1,-1,tie
0.333333333333,0.25,0.25,1,0.333333333333,0.229166666667,0.25,1,0.0,0.0208333333333,0.0,0,30,6,1.0,5.0,109.0,1.0,5.0,109.0,1.0,1.0,0.75,0.638671875,3.0,0.0988361117565,2,0,0,1,0,1.0,5.0,118.0,1.0,5.0,118.0,0.75,0.820618556701,0.5,0.486597938144,2.0,0.0750065604499,2,0,0,0,1,0.0,0.0,-9.0,0.0,0.0,-9.0,0.25,0.179381443299,0.25,0.152073936856,1.0,0.0238295513066,0,0,0,1,-1,tie
0.25,0.25,0.2,1,0.333333333333,0.333333333333,0.2,1,-0.0833333333333,-0.0833333333333,0.0,0,21,4,1.0,5.0,165.0,0.5,184.0,120.0,0.8,0.855687606112,0.6,0.575551782683,3.0,0.0920247915628,3,0,0,0,0,1.0,5.0,178.0,0,-1,0,0.8,0.843806104129,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,-13.0,0.5,185.0,120.0,0.0,0.0118815019828,0.6,0.575551782683,3.0,0.0920247915628,1,0,0,0,0,different
0.333333333333,0.291666666667,0.4,1,0.2,0.1625,0.0,0,0.133333333333,0.129166666667,0.4,1,25,5,1.0,5.0,111.0,1.0,5.0,111.0,0.8,0.848484848485,0.6,0.590017825312,3.0,0.0902033675924,2,0,0,1,0,1.0,24.0,121.0,0.142857142857,874.0,140.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,0,1,1,0.0,-19.0,-10.0,0.857142857143,-869.0,-29.0,-0.2,-0.151515151515,0.6,0.590017825312,3.0,0.0902033675924,-1,0,0,0,-1,tie
0.5,0.375,0.4,1,1.0,0.55,0.166666666667,1,-0.5,-0.175,0.233333333333,0,20,5,1.0,5.0,111.0,1.0,5.0,111.0,0.8,0.838095238095,0.8,0.838095238095,4.0,0.128518321827,2,0,0,0,0,0.5,105.0,90.0,0,-1,0,0.666666666667,0.675373134328,0.0,0.0,0.0,0.0,2,0,0,1,0,0.5,-100.0,21.0,1.0,6.0,111.0,0.133333333333,0.162722103767,0.8,0.838095238095,4.0,0.128518321827,0,0,0,-1,0,tie
1.0,0.571428571429,0.333333333333,1,1.0,0.555555555556,0.25,1,0.0,0.015873015873,0.0833333333333,0,12,2,0.5,104.0,210.0,0.5,104.0,210.0,0.666666666667,0.822916666667,0.333333333333,0.4375,4.0,0.170554522924,2,0,0,1,0,1.0,5.0,90.0,0.5,107.0,206.0,1.0,1.0,0.25,0.425619834711,4.0,0.168655146506,3,0,0,0,0,-0.5,99.0,120.0,0.0,-3.0,4.0,-0.333333333333,-0.177083333333,0.0833333333333,0.0118801652893,0.0,0.00189937641803,-1,0,0,1,0,tie
1.0,1.0,0.333333333333,1,0.125,0.125,0.0,0,0.875,0.875,0.333333333333,1,30,4,0.5,104.0,268.0,0.142857142857,852.0,109.0,0.333333333333,0.611872146119,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,5.0,90.0,0.166666666667,537.0,228.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,0,0,0,-0.5,99.0,178.0,-0.0238095238095,315.0,-119.0,-0.666666666667,-0.388127853881,0.0,0.0,0.0,0.0,-1,0,0,0,0,different
0.2,0.171428571429,0.0,0,0.166666666667,0.154761904762,0.0,0,0.0333333333333,0.0166666666667,0.0,0,21,3,1.0,5.0,150.0,1.0,5.0,150.0,1.0,1.0,1.0,1.0,5.0,0.22406681265,3,0,0,0,0,1.0,5.0,296.0,1.0,5.0,296.0,0.666666666667,0.854515050167,0.666666666667,0.854515050167,12.0,0.53185770751,2,0,0,0,0,0.0,0.0,-146.0,0.0,0.0,-146.0,0.333333333333,0.145484949833,0.333333333333,0.145484949833,-7.0,-0.30779089486,1,0,0,0,0,different
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14,3,1.0,5.0,129.0,1.0,5.0,129.0,1.0,1.0,1.0,1.0,8.0,0.284568785585,4,1,0,0,0,1.0,5.0,90.0,0.5,107.0,343.0,0.75,0.85737704918,0.25,0.562295081967,7.0,0.389508196721,3,0,0,0,0,0.0,0.0,39.0,0.5,-102.0,-214.0,0.25,0.14262295082,0.75,0.437704918033,1.0,-0.104939411137,1,1,0,0,0,different
1.0,1.0,0.2,1,0.25,0.25,0.2,1,0.75,0.75,0.0,0,12,2,0.5,104.0,137.0,0.333333333333,255.0,129.0,0.6,0.688073394495,0.4,0.436697247706,2.0,0.0685038027352,3,1,0,1,0,1.0,5.0,90.0,0.125,918.0,206.0,0.8,0.83738317757,0.0,0.0,0.0,0.0,2,0,0,1,0,-0.5,99.0,47.0,0.208333333333,-663.0,-77.0,-0.2,-0.149309783075,0.4,0.436697247706,2.0,0.0685038027352,1,1,0,0,0,different
0.333333333333,0.225396825397,0.25,1,1.0,0.555555555556,0.5,1,-0.666666666667,-0.330158730159,-0.25,0,12,2,1.0,5.0,169.0,1.0,5.0,169.0,0.75,0.855195911414,0.5,0.626916524702,2.0,0.115327131213,2,1,0,0,0,1.0,5.0,90.0,0,-1,0,0.333333333333,0.382297551789,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,79.0,1.0,6.0,169.0,0.416666666667,0.472898359625,0.5,0.626916524702,2.0,0.115327131213,0,1,0,0,0,tie
0.333333333333,0.291666666667,0.333333333333,1,0.166666666667,0.133333333333,0.0,0,0.166666666667,0.158333333333,0.333333333333,1,9,1,1.0,5.0,338.0,1.0,5.0,338.0,1.0,1.0,1.0,1.0,3.0,0.111723313861,3,1,0,0,0,0.5,85.0,325.0,0.5,85.0,325.0,0.666666666667,0.887583892617,0.666666666667,0.887583892617,5.0,0.176320927395,2,0,0,0,0,0.5,-80.0,13.0,0.5,-80.0,13.0,0.333333333333,0.112416107383,0.333333333333,0.112416107383,-2.0,-0.0645976135339,1,1,0,0,0,tie
1.0,0.75,0.4,1,0.333333333333,0.291666666667,0.4,1,0.666666666667,0.458333333333,0.0,0,30,4,1.0,5.0,165.0,0.166666666667,580.0,109.0,0.2,0.326732673267,0.0,0.0,0.0,0.0,1,0,0,0,0,1.0,5.0,112.0,0,-1,0,0.8,0.855241264559,0.0,0.0,0.0,0.0,3,0,0,1,0,0.0,0.0,53.0,0.166666666667,581.0,109.0,-0.6,-0.528508591292,0.0,0.0,0.0,0.0,-2,0,0,-1,0,tie
1.0,1.0,0.25,1,0.5,0.5,0.2,1,0.5,0.5,0.05,0,9,2,0.5,104.0,165.0,0.333333333333,283.0,109.0,0.75,0.82546201232,0.25,0.223819301848,1.0,0.0346366113753,3,0,0,1,0,0.25,305.0,180.0,0.142857142857,954.0,128.0,0.4,0.594090202177,0.0,0.0,0.0,0.0,1,0,0,1,0,0.25,-201.0,-15.0,0.190476190476,-671.0,-19.0,0.35,0.231371810143,0.25,0.223819301848,1.0,0.0346366113753,2,0,0,0,0,different
1.0,0.75,0.4,1,0.5,0.321428571429,0.2,1,0.5,0.428571428571,0.2,0,16,4,1.0,5.0,109.0,1.0,5.0,109.0,0.8,0.836852207294,0.8,0.836852207294,4.0,0.129505026793,1,0,0,0,0,1.0,5.0,146.0,0.5,163.0,118.0,1.0,1.0,0.2,0.220973782772,1.0,0.0340619679946,2,0,0,0,0,0.0,0.0,-37.0,0.5,-158.0,-9.0,-0.2,-0.163147792706,0.6,0.615878424522,3.0,0.0954430587984,-1,0,0,0,0,tie
